Season,Gamecode,Date,Team,Opp,Won,Game_home,Team_rank,Opp_rank
2016,201694TexNot,2016-09-04 00:00:00,Texas,Notre Dame,1,Home,0.0,0.6
2016,201694OldHam,2016-09-04 00:00:00,Old Dominion,Hampton,1,Home,0.0,0.0
2016,201695FloMis,2016-09-05 00:00:00,Florida State,Mississippi,1,Home,0.84,0.56
2016,201695MisFlo,2016-09-05 00:00:00,Mississippi,Florida State,0,Away,0.56,0.84
2016,201699MarFlo,2016-09-09 00:00:00,Maryland,Florida International,1,Away,0.0,0.0
2016,201699LouSyr,2016-09-09 00:00:00,Louisville,Syracuse,1,Away,0.48,0.0
2016,201699SyrLou,2016-09-09 00:00:00,Syracuse,Louisville,0,Home,0.0,0.48
2016,201699FloMar,2016-09-09 00:00:00,Florida International,Maryland,0,Home,0.0,0.0
2016,2016910NewNew,2016-09-10 00:00:00,New Mexico,New Mexico State,0,Away,0.0,0.0
2016,2016910WyoNeb,2016-09-10 00:00:00,Wyoming,Nebraska,0,Away,0.0,0.0
2016,2016910ConNav,2016-09-10 00:00:00,Connecticut,Navy,0,Away,0.0,0.0
2016,2016910WofMis,2016-09-10 00:00:00,Wofford,Mississippi,0,Away,0.0,0.24
2016,2016910SouMis,2016-09-10 00:00:00,South Carolina,Mississippi State,0,Away,0.0,0.0
2016,2016910IllNor,2016-09-10 00:00:00,Illinois,North Carolina,0,Home,0.0,0.0
2016,2016910IndMin,2016-09-10 00:00:00,Indiana State,Minnesota,0,Away,0.0,0.0
2016,2016910CenMic,2016-09-10 00:00:00,Central Florida,Michigan,0,Away,0.0,0.8
2016,2016910FloMia,2016-09-10 00:00:00,Florida Atlantic,Miami (FL),0,Away,0.0,0.0
2016,2016910MorMar,2016-09-10 00:00:00,Morgan State,Marshall,0,Away,0.0,0.0
2016,2016910SouLou,2016-09-10 00:00:00,South Carolina State,Louisiana Tech,0,Away,0.0,0.0
2016,2016910JacLou,2016-09-10 00:00:00,Jacksonville State,Louisiana State,0,Away,0.0,0.16000000000000003
2016,2016910EasMis,2016-09-10 00:00:00,Eastern Michigan,Missouri,0,Away,0.0,0.0
2016,2016910KenNor,2016-09-10 00:00:00,Kent State,North Carolina A&T,0,Home,0.0,0.0
2016,2016910KanOhi,2016-09-10 00:00:00,Kansas,Ohio,0,Home,0.0,0.0
2016,2016910NevNot,2016-09-10 00:00:00,Nevada,Notre Dame,0,Away,0.0,0.28
2016,2016910SouTul,2016-09-10 00:00:00,Southern,Tulane,0,Away,0.0,0.0
2016,2016910MaiTol,2016-09-10 00:00:00,Maine,Toledo,0,Away,0.0,0.0
2016,2016910PraTex,2016-09-10 00:00:00,Prairie View A&M,Texas A&M,0,Away,0.0,0.19999999999999996
2016,2016910TexTex,2016-09-10 00:00:00,Texas-El Paso,Texas,0,Away,0.0,0.56
2016,2016910VirTen,2016-09-10 00:00:00,Virginia Tech,Tennessee,0,Away,0.0,0.31999999999999995
2016,2016910StoTem,2016-09-10 00:00:00,Stony Brook,Temple,0,Away,0.0,0.0
2016,2016910SavSou,2016-09-10 00:00:00,Savannah State,Southern Mississippi,0,Away,0.0,0.0
2016,2016910UtaSou,2016-09-10 00:00:00,Utah State,Southern California,0,Away,0.0,0.0
2016,2016910NorSou,2016-09-10 00:00:00,Northern Illinois,South Florida,0,Away,0.0,0.0
2016,2016910PorSan,2016-09-10 00:00:00,Portland State,San Jose State,0,Away,0.0,0.0
2016,2016910CalSan,2016-09-10 00:00:00,California,San Diego State,0,Away,0.0,0.0
2016,2016910HowRut,2016-09-10 00:00:00,Howard,Rutgers,0,Away,0.0,0.0
2016,2016910PenPit,2016-09-10 00:00:00,Penn State,Pittsburgh,0,Away,0.0,0.0
2016,2016910VirOre,2016-09-10 00:00:00,Virginia,Oregon,0,Away,0.0,0.040000000000000036
2016,2016910LouOkl,2016-09-10 00:00:00,Louisiana-Monroe,Oklahoma,0,Away,0.0,0.43999999999999995
2016,2016910IowIow,2016-09-10 00:00:00,Iowa,Iowa State,1,Home,0.36,0.0
2016,2016910McNLou,2016-09-10 00:00:00,McNeese State,Louisiana,0,Away,0.0,0.0
2016,2016910BetNor,2016-09-10 00:00:00,Bethune-Cookman,North Texas,0,Away,0.0,0.0
2016,2016910IowIow,2016-09-10 00:00:00,Iowa State,Iowa,0,Away,0.0,0.36
2016,2016910SouGeo,2016-09-10 00:00:00,South Alabama,Georgia Southern,0,Home,0.0,0.0
2016,2016910NorIll,2016-09-10 00:00:00,Northwestern,Illinois State,0,Home,0.0,0.0
2016,2016910SouBay,2016-09-10 00:00:00,Southern Methodist,Baylor,0,Away,0.0,0.07999999999999996
2016,2016910ArkAub,2016-09-10 00:00:00,Arkansas State,Auburn,0,Away,0.0,0.0
2016,2016910RicArm,2016-09-10 00:00:00,Rice,Army,0,Away,0.0,0.0
2016,2016910TexArk,2016-09-10 00:00:00,Texas Christian,Arkansas,0,Home,0.4,0.0
2016,2016910TexAri,2016-09-10 00:00:00,Texas Tech,Arizona State,0,Away,0.0,0.0
2016,2016910GraAri,2016-09-10 00:00:00,Grambling State,Arizona,0,Away,0.0,0.0
2016,2016910OldApp,2016-09-10 00:00:00,Old Dominion,Appalachian State,0,Away,0.0,0.0
2016,2016910WesAla,2016-09-10 00:00:00,Western Kentucky,Alabama,0,Away,0.0,0.96
2016,2016910GeoAir,2016-09-10 00:00:00,Georgia State,Air Force,0,Away,0.0,0.0
2016,2016910MidVan,2016-09-10 00:00:00,Middle Tennessee State,Vanderbilt,0,Away,0.0,0.0
2016,2016910DukWak,2016-09-10 00:00:00,Duke,Wake Forest,0,Home,0.0,0.0
2016,2016910IdaWas,2016-09-10 00:00:00,Idaho,Washington,0,Away,0.0,0.6799999999999999
2016,2016910YouWes,2016-09-10 00:00:00,Youngstown State,West Virginia,0,Away,0.0,0.0
2016,2016910NorWes,2016-09-10 00:00:00,North Carolina Central,Western Michigan,0,Away,0.0,0.0
2016,2016910AkrWis,2016-09-10 00:00:00,Akron,Wisconsin,0,Away,0.0,0.6
2016,2016910WasBoi,2016-09-10 00:00:00,Washington State,Boise State,0,Away,0.0,0.0
2016,2016910BalInd,2016-09-10 00:00:00,Ball State,Indiana,0,Away,0.0,0.0
2016,2016910MasBos,2016-09-10 00:00:00,Massachusetts,Boston College,0,Home,0.0,0.0
2016,2016910OklCen,2016-09-10 00:00:00,Oklahoma State,Central Michigan,0,Home,0.12,0.0
2016,2016910LamHou,2016-09-10 00:00:00,Lamar,Houston,0,Away,0.0,0.76
2016,2016910TenHaw,2016-09-10 00:00:00,Tennessee-Martin,Hawaii,0,Away,0.0,0.0
2016,2016910MerGeo,2016-09-10 00:00:00,Mercer,Georgia Tech,0,Away,0.0,0.0
2016,2016910NevUCL,2016-09-10 00:00:00,Nevada-Las Vegas,UCLA,0,Away,0.0,0.0
2016,2016910NicGeo,2016-09-10 00:00:00,Nicholls State,Georgia,0,Away,0.0,0.64
2016,2016910SacFre,2016-09-10 00:00:00,Sacramento State,Fresno State,0,Away,0.0,0.0
2016,2016910ChaFlo,2016-09-10 00:00:00,Charleston Southern,Florida State,0,Away,0.0,0.88
2016,2016910KenFlo,2016-09-10 00:00:00,Kentucky,Florida,0,Away,0.0,0.0
2016,2016910MiaEas,2016-09-10 00:00:00,Miami (OH),Eastern Illinois,0,Home,0.0,0.0
2016,2016910NorEas,2016-09-10 00:00:00,North Carolina State,East Carolina,0,Away,0.0,0.0
2016,2016910TexCol,2016-09-10 00:00:00,Texas-San Antonio,Colorado State,0,Away,0.0,0.0
2016,2016910IdaCol,2016-09-10 00:00:00,Idaho State,Colorado,0,Away,0.0,0.0
2016,2016910TroCle,2016-09-10 00:00:00,Troy,Clemson,0,Away,0.0,0.92
2016,2016910PurCin,2016-09-10 00:00:00,Purdue,Cincinnati,0,Home,0.0,0.0
2016,2016910EloCha,2016-09-10 00:00:00,Elon,Charlotte,0,Away,0.0,0.0
2016,2016910NorBow,2016-09-10 00:00:00,North Dakota,Bowling Green State,0,Away,0.0,0.0
2016,2016910BriUta,2016-09-10 00:00:00,Brigham Young,Utah,0,Away,0.0,0.0
2016,2016910IndBal,2016-09-10 00:00:00,Indiana,Ball State,1,Home,0.0,0.0
2016,2016910BosMas,2016-09-10 00:00:00,Boston College,Massachusetts,1,Away,0.0,0.0
2016,2016910MarMor,2016-09-10 00:00:00,Marshall,Morgan State,1,Home,0.0,0.0
2016,2016910MiaFlo,2016-09-10 00:00:00,Miami (FL),Florida Atlantic,1,Home,0.0,0.0
2016,2016910MicCen,2016-09-10 00:00:00,Michigan,Central Florida,1,Home,0.8,0.0
2016,2016910MinInd,2016-09-10 00:00:00,Minnesota,Indiana State,1,Home,0.0,0.0
2016,2016910MisWof,2016-09-10 00:00:00,Mississippi,Wofford,1,Home,0.24,0.0
2016,2016910MisSou,2016-09-10 00:00:00,Mississippi State,South Carolina,1,Home,0.0,0.0
2016,2016910MisEas,2016-09-10 00:00:00,Missouri,Eastern Michigan,1,Home,0.0,0.0
2016,2016910NavCon,2016-09-10 00:00:00,Navy,Connecticut,1,Home,0.0,0.0
2016,2016910NebWyo,2016-09-10 00:00:00,Nebraska,Wyoming,1,Home,0.0,0.0
2016,2016910NewNew,2016-09-10 00:00:00,New Mexico State,New Mexico,1,Home,0.0,0.0
2016,2016910NorIll,2016-09-10 00:00:00,North Carolina,Illinois,1,Away,0.0,0.0
2016,2016910NorKen,2016-09-10 00:00:00,North Carolina A&T,Kent State,1,Away,0.0,0.0
2016,2016910NorBet,2016-09-10 00:00:00,North Texas,Bethune-Cookman,1,Home,0.0,0.0
2016,2016910NotNev,2016-09-10 00:00:00,Notre Dame,Nevada,1,Home,0.28,0.0
2016,2016910OhiKan,2016-09-10 00:00:00,Ohio,Kansas,1,Away,0.0,0.0
2016,2016910OhiTul,2016-09-10 00:00:00,Ohio State,Tulsa,1,Home,0.84,0.0
2016,2016910OklLou,2016-09-10 00:00:00,Oklahoma,Louisiana-Monroe,1,Home,0.43999999999999995,0.0
2016,2016910OreVir,2016-09-10 00:00:00,Oregon,Virginia,1,Home,0.040000000000000036,0.0
2016,2016910PitPen,2016-09-10 00:00:00,Pittsburgh,Penn State,1,Home,0.0,0.0
2016,2016910RutHow,2016-09-10 00:00:00,Rutgers,Howard,1,Home,0.0,0.0
2016,2016910SanCal,2016-09-10 00:00:00,San Diego State,California,1,Home,0.0,0.0
2016,2016910SanPor,2016-09-10 00:00:00,San Jose State,Portland State,1,Home,0.0,0.0
2016,2016910SouNor,2016-09-10 00:00:00,South Florida,Northern Illinois,1,Home,0.0,0.0
2016,2016910SouUta,2016-09-10 00:00:00,Southern California,Utah State,1,Home,0.0,0.0
2016,2016910SouSav,2016-09-10 00:00:00,Southern Mississippi,Savannah State,1,Home,0.0,0.0
2016,2016910TemSto,2016-09-10 00:00:00,Temple,Stony Brook,1,Home,0.0,0.0
2016,2016910TenVir,2016-09-10 00:00:00,Tennessee,Virginia Tech,1,Home,0.31999999999999995,0.0
2016,2016910LouSou,2016-09-10 00:00:00,Louisiana Tech,South Carolina State,1,Home,0.0,0.0
2016,2016910TexTex,2016-09-10 00:00:00,Texas,Texas-El Paso,1,Home,0.56,0.0
2016,2016910LouJac,2016-09-10 00:00:00,Louisiana State,Jacksonville State,1,Home,0.16000000000000003,0.0
2016,2016910AirGeo,2016-09-10 00:00:00,Air Force,Georgia State,1,Home,0.0,0.0
2016,2016910IllNor,2016-09-10 00:00:00,Illinois State,Northwestern,1,Away,0.0,0.0
2016,2016910HouLam,2016-09-10 00:00:00,Houston,Lamar,1,Home,0.76,0.0
2016,2016910HawTen,2016-09-10 00:00:00,Hawaii,Tennessee-Martin,1,Home,0.0,0.0
2016,2016910GeoMer,2016-09-10 00:00:00,Georgia Tech,Mercer,1,Home,0.0,0.0
2016,2016910GeoSou,2016-09-10 00:00:00,Georgia Southern,South Alabama,1,Away,0.0,0.0
2016,2016910GeoNic,2016-09-10 00:00:00,Georgia,Nicholls State,1,Home,0.64,0.0
2016,2016910FreSac,2016-09-10 00:00:00,Fresno State,Sacramento State,1,Home,0.0,0.0
2016,2016910FloCha,2016-09-10 00:00:00,Florida State,Charleston Southern,1,Home,0.88,0.0
2016,2016910FloKen,2016-09-10 00:00:00,Florida,Kentucky,1,Home,0.0,0.0
2016,2016910EasMia,2016-09-10 00:00:00,Eastern Illinois,Miami (OH),1,Away,0.0,0.0
2016,2016910EasNor,2016-09-10 00:00:00,East Carolina,North Carolina State,1,Home,0.0,0.0
2016,2016910ColTex,2016-09-10 00:00:00,Colorado State,Texas-San Antonio,1,Home,0.0,0.0
2016,2016910ColIda,2016-09-10 00:00:00,Colorado,Idaho State,1,Home,0.0,0.0
2016,2016910CleTro,2016-09-10 00:00:00,Clemson,Troy,1,Home,0.92,0.0
2016,2016910CinPur,2016-09-10 00:00:00,Cincinnati,Purdue,1,Away,0.0,0.0
2016,2016910ChaElo,2016-09-10 00:00:00,Charlotte,Elon,1,Home,0.0,0.0
2016,2016910CenOkl,2016-09-10 00:00:00,Central Michigan,Oklahoma State,1,Away,0.0,0.12
2016,2016910BowNor,2016-09-10 00:00:00,Bowling Green State,North Dakota,1,Home,0.0,0.0
2016,2016910BoiWas,2016-09-10 00:00:00,Boise State,Washington State,1,Home,0.0,0.0
2016,2016910BaySou,2016-09-10 00:00:00,Baylor,Southern Methodist,1,Home,0.07999999999999996,0.0
2016,2016910AubArk,2016-09-10 00:00:00,Auburn,Arkansas State,1,Home,0.0,0.0
2016,2016910ArmRic,2016-09-10 00:00:00,Army,Rice,1,Home,0.0,0.0
2016,2016910ArkTex,2016-09-10 00:00:00,Arkansas,Texas Christian,1,Away,0.0,0.4
2016,2016910AriTex,2016-09-10 00:00:00,Arizona State,Texas Tech,1,Home,0.0,0.0
2016,2016910AriGra,2016-09-10 00:00:00,Arizona,Grambling State,1,Home,0.0,0.0
2016,2016910AppOld,2016-09-10 00:00:00,Appalachian State,Old Dominion,1,Home,0.0,0.0
2016,2016910AlaWes,2016-09-10 00:00:00,Alabama,Western Kentucky,1,Home,0.96,0.0
2016,2016910LouMcN,2016-09-10 00:00:00,Louisiana,McNeese State,1,Home,0.0,0.0
2016,2016910TexPra,2016-09-10 00:00:00,Texas A&M,Prairie View A&M,1,Home,0.19999999999999996,0.0
2016,2016910TulOhi,2016-09-10 00:00:00,Tulsa,Ohio State,0,Away,0.0,0.84
2016,2016910TulSou,2016-09-10 00:00:00,Tulane,Southern,1,Home,0.0,0.0
2016,2016910UCLNev,2016-09-10 00:00:00,UCLA,Nevada-Las Vegas,1,Home,0.0,0.0
2016,2016910UtaBri,2016-09-10 00:00:00,Utah,Brigham Young,1,Home,0.0,0.0
2016,2016910VanMid,2016-09-10 00:00:00,Vanderbilt,Middle Tennessee State,1,Home,0.0,0.0
2016,2016910WakDuk,2016-09-10 00:00:00,Wake Forest,Duke,1,Away,0.0,0.0
2016,2016910WasIda,2016-09-10 00:00:00,Washington,Idaho,1,Home,0.6799999999999999,0.0
2016,2016910WesYou,2016-09-10 00:00:00,West Virginia,Youngstown State,1,Home,0.0,0.0
2016,2016910WesNor,2016-09-10 00:00:00,Western Michigan,North Carolina Central,1,Home,0.0,0.0
2016,2016910WisAkr,2016-09-10 00:00:00,Wisconsin,Akron,1,Home,0.6,0.0
2016,2016910TolMai,2016-09-10 00:00:00,Toledo,Maine,1,Home,0.0,0.0
2016,2016915HouCin,2016-09-15 00:00:00,Houston,Cincinnati,1,Away,0.76,0.0
2016,2016915CinHou,2016-09-15 00:00:00,Cincinnati,Houston,0,Home,0.0,0.76
2016,2016916TexAri,2016-09-16 00:00:00,Texas-San Antonio,Arizona State,0,Home,0.0,0.0
2016,2016916RicBay,2016-09-16 00:00:00,Rice,Baylor,0,Home,0.0,0.16000000000000003
2016,2016916ArkUta,2016-09-16 00:00:00,Arkansas State,Utah State,0,Away,0.0,0.0
2016,2016916BayRic,2016-09-16 00:00:00,Baylor,Rice,1,Away,0.16000000000000003,0.0
2016,2016916UtaArk,2016-09-16 00:00:00,Utah State,Arkansas State,1,Home,0.0,0.0
2016,2016916AriTex,2016-09-16 00:00:00,Arizona State,Texas-San Antonio,1,Away,0.0,0.0
2016,2016917TexArk,2016-09-17 00:00:00,Texas State,Arkansas,0,Away,0.0,0.040000000000000036
2016,2016917SouCle,2016-09-17 00:00:00,South Carolina State,Clemson,0,Away,0.0,0.8
2016,2016917VirCon,2016-09-17 00:00:00,Virginia,Connecticut,0,Away,0.0,0.0
2016,2016917HawAri,2016-09-17 00:00:00,Hawaii,Arizona,0,Away,0.0,0.0
2016,2016917EasBal,2016-09-17 00:00:00,Eastern Kentucky,Ball State,0,Away,0.0,0.0
2016,2016917TexCal,2016-09-17 00:00:00,Texas,California,0,Away,0.56,0.0
2016,2016917NevCen,2016-09-17 00:00:00,Nevada-Las Vegas,Central Michigan,0,Away,0.0,0.0
2016,2016917MisLou,2016-09-17 00:00:00,Mississippi State,Louisiana State,0,Away,0.0,0.19999999999999996
2016,2016917NorCol,2016-09-17 00:00:00,Northern Colorado,Colorado State,0,Away,0.0,0.0
2016,2016917KanMem,2016-09-17 00:00:00,Kansas,Memphis,0,Away,0.0,0.0
2016,2016917ChaEas,2016-09-17 00:00:00,Charlotte,Eastern Michigan,0,Home,0.0,0.0
2016,2016917MisGeo,2016-09-17 00:00:00,Missouri,Georgia,0,Home,0.0,0.36
2016,2016917GeoWis,2016-09-17 00:00:00,Georgia State,Wisconsin,0,Away,0.0,0.64
2016,2016917LouGeo,2016-09-17 00:00:00,Louisiana-Monroe,Georgia Southern,0,Away,0.0,0.0
2016,2016917VanGeo,2016-09-17 00:00:00,Vanderbilt,Georgia Tech,0,Away,0.0,0.0
2016,2016917FloKan,2016-09-17 00:00:00,Florida Atlantic,Kansas State,0,Away,0.0,0.0
2016,2016917MonKen,2016-09-17 00:00:00,Monmouth,Kent State,0,Away,0.0,0.0
2016,2016917NewKen,2016-09-17 00:00:00,New Mexico State,Kentucky,0,Away,0.0,0.0
2016,2016917SouLou,2016-09-17 00:00:00,South Alabama,Louisiana,0,Away,0.0,0.0
2016,2016917NorFlo,2016-09-17 00:00:00,North Texas,Florida,0,Away,0.0,0.07999999999999996
2016,2016917FloLou,2016-09-17 00:00:00,Florida State,Louisville,0,Away,0.92,0.6
2016,2016917CenMar,2016-09-17 00:00:00,Central Florida,Maryland,0,Home,0.0,0.0
2016,2016917FloMas,2016-09-17 00:00:00,Florida International,Massachusetts,0,Away,0.0,0.0
2016,2016917TexArm,2016-09-17 00:00:00,Texas-El Paso,Army,0,Home,0.0,0.0
2016,2016917AppMia,2016-09-17 00:00:00,Appalachian State,Miami (FL),0,Home,0.0,0.0
2016,2016917ColMic,2016-09-17 00:00:00,Colorado,Michigan,0,Away,0.0,0.84
2016,2016917NotMic,2016-09-17 00:00:00,Notre Dame,Michigan State,0,Home,0.28,0.52
2016,2016917MisAla,2016-09-17 00:00:00,Mississippi,Alabama,0,Home,0.24,0.96
2016,2016917IllWes,2016-09-17 00:00:00,Illinois,Western Michigan,0,Home,0.0,0.0
2016,2016917BowMid,2016-09-17 00:00:00,Bowling Green State,Middle Tennessee State,0,Home,0.0,0.0
2016,2016917OreNeb,2016-09-17 00:00:00,Oregon,Nebraska,0,Away,0.12,0.0
2016,2016917MiaWes,2016-09-17 00:00:00,Miami (OH),Western Kentucky,0,Home,0.0,0.0
2016,2016917IdaWas,2016-09-17 00:00:00,Idaho,Washington State,0,Away,0.0,0.0
2016,2016917PorWas,2016-09-17 00:00:00,Portland State,Washington,0,Away,0.0,0.6799999999999999
2016,2016917DelWak,2016-09-17 00:00:00,Delaware,Wake Forest,0,Away,0.0,0.0
2016,2016917BosVir,2016-09-17 00:00:00,Boston College,Virginia Tech,0,Away,0.0,0.0
2016,2016917SanUta,2016-09-17 00:00:00,San Jose State,Utah,0,Home,0.0,0.0
2016,2016917BriUCL,2016-09-17 00:00:00,Brigham Young,UCLA,0,Home,0.0,0.0
2016,2016917NorTul,2016-09-17 00:00:00,North Carolina A&T,Tulsa,0,Away,0.0,0.0
2016,2016917SouTro,2016-09-17 00:00:00,Southern Mississippi,Troy,0,Home,0.0,0.0
2016,2016917FreTol,2016-09-17 00:00:00,Fresno State,Toledo,0,Away,0.0,0.0
2016,2016917LouTex,2016-09-17 00:00:00,Louisiana Tech,Texas Tech,0,Away,0.0,0.0
2016,2016917IowTex,2016-09-17 00:00:00,Iowa State,Texas Christian,0,Away,0.0,0.0
2016,2016917AubTex,2016-09-17 00:00:00,Auburn,Texas A&M,0,Home,0.0,0.31999999999999995
2016,2016917OhiTen,2016-09-17 00:00:00,Ohio,Tennessee,0,Away,0.0,0.4
2016,2016917SouSta,2016-09-17 00:00:00,Southern California,Stanford,0,Away,0.0,0.72
2016,2016917SyrSou,2016-09-17 00:00:00,Syracuse,South Florida,0,Home,0.0,0.0
2016,2016917EasSou,2016-09-17 00:00:00,East Carolina,South Carolina,0,Away,0.0,0.0
2016,2016917NorSan,2016-09-17 00:00:00,Northern Illinois,San Diego State,0,Home,0.0,0.0
2016,2016917NewRut,2016-09-17 00:00:00,New Mexico,Rutgers,0,Away,0.0,0.0
2016,2016917TemPen,2016-09-17 00:00:00,Temple,Penn State,0,Away,0.0,0.0
2016,2016917IdaOre,2016-09-17 00:00:00,Idaho State,Oregon State,0,Away,0.0,0.0
2016,2016917PitOkl,2016-09-17 00:00:00,Pittsburgh,Oklahoma State,0,Away,0.0,0.0
2016,2016917CalWyo,2016-09-17 00:00:00,California-Davis,Wyoming,0,Away,0.0,0.0
2016,2016917DukNor,2016-09-17 00:00:00,Duke,Northwestern,0,Away,0.0,0.0
2016,2016917IowNor,2016-09-17 00:00:00,Iowa,North Dakota State,0,Home,0.48,0.0
2016,2016917OldNor,2016-09-17 00:00:00,Old Dominion,North Carolina State,0,Away,0.0,0.0
2016,2016917JamNor,2016-09-17 00:00:00,James Madison,North Carolina,0,Away,0.0,0.0
2016,2016917BufNev,2016-09-17 00:00:00,Buffalo,Nevada,0,Away,0.0,0.0
2016,2016917TulNav,2016-09-17 00:00:00,Tulane,Navy,0,Home,0.0,0.0
2016,2016917OklOhi,2016-09-17 00:00:00,Oklahoma,Ohio State,0,Home,0.43999999999999995,0.88
2016,2016917LibSou,2016-09-17 00:00:00,Liberty,Southern Methodist,0,Away,0.0,0.0
2016,2016917CleSou,2016-09-17 00:00:00,Clemson,South Carolina State,1,Home,0.8,0.0
2016,2016917MasFlo,2016-09-17 00:00:00,Massachusetts,Florida International,1,Home,0.0,0.0
2016,2016917MemKan,2016-09-17 00:00:00,Memphis,Kansas,1,Home,0.0,0.0
2016,2016917MiaApp,2016-09-17 00:00:00,Miami (FL),Appalachian State,1,Away,0.0,0.0
2016,2016917MicCol,2016-09-17 00:00:00,Michigan,Colorado,1,Home,0.84,0.0
2016,2016917MicNot,2016-09-17 00:00:00,Michigan State,Notre Dame,1,Away,0.52,0.28
2016,2016917MidBow,2016-09-17 00:00:00,Middle Tennessee State,Bowling Green State,1,Away,0.0,0.0
2016,2016917NavTul,2016-09-17 00:00:00,Navy,Tulane,1,Away,0.0,0.0
2016,2016917NebOre,2016-09-17 00:00:00,Nebraska,Oregon,1,Home,0.0,0.12
2016,2016917NevBuf,2016-09-17 00:00:00,Nevada,Buffalo,1,Home,0.0,0.0
2016,2016917NorJam,2016-09-17 00:00:00,North Carolina,James Madison,1,Home,0.0,0.0
2016,2016917NorOld,2016-09-17 00:00:00,North Carolina State,Old Dominion,1,Home,0.0,0.0
2016,2016917NorIow,2016-09-17 00:00:00,North Dakota State,Iowa,1,Away,0.0,0.48
2016,2016917NorDuk,2016-09-17 00:00:00,Northwestern,Duke,1,Home,0.0,0.0
2016,2016917ArkTex,2016-09-17 00:00:00,Arkansas,Texas State,1,Home,0.040000000000000036,0.0
2016,2016917BalEas,2016-09-17 00:00:00,Ball State,Eastern Kentucky,1,Home,0.0,0.0
2016,2016917OhiOkl,2016-09-17 00:00:00,Ohio State,Oklahoma,1,Away,0.88,0.43999999999999995
2016,2016917OreIda,2016-09-17 00:00:00,Oregon State,Idaho State,1,Home,0.0,0.0
2016,2016917PenTem,2016-09-17 00:00:00,Penn State,Temple,1,Home,0.0,0.0
2016,2016917RutNew,2016-09-17 00:00:00,Rutgers,New Mexico,1,Home,0.0,0.0
2016,2016917SanNor,2016-09-17 00:00:00,San Diego State,Northern Illinois,1,Away,0.0,0.0
2016,2016917SouEas,2016-09-17 00:00:00,South Carolina,East Carolina,1,Home,0.0,0.0
2016,2016917SouSyr,2016-09-17 00:00:00,South Florida,Syracuse,1,Away,0.0,0.0
2016,2016917SouLib,2016-09-17 00:00:00,Southern Methodist,Liberty,1,Home,0.0,0.0
2016,2016917StaSou,2016-09-17 00:00:00,Stanford,Southern California,1,Home,0.72,0.0
2016,2016917TenOhi,2016-09-17 00:00:00,Tennessee,Ohio,1,Home,0.4,0.0
2016,2016917TexAub,2016-09-17 00:00:00,Texas A&M,Auburn,1,Away,0.31999999999999995,0.0
2016,2016917AriHaw,2016-09-17 00:00:00,Arizona,Hawaii,1,Home,0.0,0.0
2016,2016917AlaMis,2016-09-17 00:00:00,Alabama,Mississippi,1,Away,0.96,0.24
2016,2016917AkrMar,2016-09-17 00:00:00,Akron,Marshall,1,Away,0.0,0.0
2016,2016917OklPit,2016-09-17 00:00:00,Oklahoma State,Pittsburgh,1,Home,0.0,0.0
2016,2016917MarAkr,2016-09-17 00:00:00,Marshall,Akron,0,Home,0.0,0.0
2016,2016917MarCen,2016-09-17 00:00:00,Maryland,Central Florida,1,Away,0.0,0.0
2016,2016917LouMis,2016-09-17 00:00:00,Louisiana State,Mississippi State,1,Home,0.19999999999999996,0.0
2016,2016917CalTex,2016-09-17 00:00:00,California,Texas,1,Home,0.0,0.56
2016,2016917CenNev,2016-09-17 00:00:00,Central Michigan,Nevada-Las Vegas,1,Home,0.0,0.0
2016,2016917ColNor,2016-09-17 00:00:00,Colorado State,Northern Colorado,1,Home,0.0,0.0
2016,2016917ConVir,2016-09-17 00:00:00,Connecticut,Virginia,1,Home,0.0,0.0
2016,2016917WyoCal,2016-09-17 00:00:00,Wyoming,California-Davis,1,Home,0.0,0.0
2016,2016917WisGeo,2016-09-17 00:00:00,Wisconsin,Georgia State,1,Home,0.64,0.0
2016,2016917WesIll,2016-09-17 00:00:00,Western Michigan,Illinois,1,Away,0.0,0.0
2016,2016917WesMia,2016-09-17 00:00:00,Western Kentucky,Miami (OH),1,Away,0.0,0.0
2016,2016917WasIda,2016-09-17 00:00:00,Washington State,Idaho,1,Home,0.0,0.0
2016,2016917WasPor,2016-09-17 00:00:00,Washington,Portland State,1,Home,0.6799999999999999,0.0
2016,2016917WakDel,2016-09-17 00:00:00,Wake Forest,Delaware,1,Home,0.0,0.0
2016,2016917VirBos,2016-09-17 00:00:00,Virginia Tech,Boston College,1,Home,0.0,0.0
2016,2016917LouFlo,2016-09-17 00:00:00,Louisville,Florida State,1,Home,0.6,0.92
2016,2016917UCLBri,2016-09-17 00:00:00,UCLA,Brigham Young,1,Away,0.0,0.0
2016,2016917UtaSan,2016-09-17 00:00:00,Utah,San Jose State,1,Away,0.0,0.0
2016,2016917TroSou,2016-09-17 00:00:00,Troy,Southern Mississippi,1,Away,0.0,0.0
2016,2016917ArmTex,2016-09-17 00:00:00,Army,Texas-El Paso,1,Away,0.0,0.0
2016,2016917TexIow,2016-09-17 00:00:00,Texas Christian,Iowa State,1,Home,0.0,0.0
2016,2016917TolFre,2016-09-17 00:00:00,Toledo,Fresno State,1,Home,0.0,0.0
2016,2016917FloNor,2016-09-17 00:00:00,Florida,North Texas,1,Home,0.07999999999999996,0.0
2016,2016917TexLou,2016-09-17 00:00:00,Texas Tech,Louisiana Tech,1,Home,0.0,0.0
